# Weekly All Cause, Pneumonia, and Influenza Mortality for London, United Kingdom from 1842-1950.
# This spreadsheet was created 28 March 2011 by Kelly Hancock.
# From the 13th week of 1902 until the end of 1910 ""pneumonia"" becomes a summation of lobar, broncho, epidemic and not defined.
# From 1910 until 1940 ""pneumonia"" becomes a summation of broncho pneumonia, lobar pneumonia, and pneumonia type not distinguished.
# From 1940 on pneumonia is entered as pneumonia all forms and no longer requires summation.
year.from,month.from,day.from,year.to,month.to,day.to,week.number,numdate,death.all.causes.all.ages,influenza,pneumonia,,,,
1929,3,23,1929,3,30,13,1929.24383561644,,,0,,,,
1929,3,30,1929,4,6,14,1929.26301369863,,,0,,,,
1929,4,6,1929,4,13,15,1929.28219178082,,,0,,,,
1929,4,13,1929,4,20,16,1929.30136986301,,,0,,,,
1929,4,20,1929,4,27,17,1929.40273972603,,,0,,,,
1929,4,27,1929,5,4,18,1929.3397260274,,,0,,,,
1929,5,4,1929,5,11,19,1929.35890410959,,,0,,,,
1929,5,11,1929,5,18,20,1929.37808219178,982,14,83,,,,
1929,5,18,1929,5,25,21,1929.39726027397,982,12,82,,,,
1929,5,25,1929,6,1,22,1929.41643835616,814,7,74,,,,
1929,6,1,1929,6,8,23,1929.43561643836,854,6,49,,,,
1929,6,8,1929,6,15,24,1929.45479452055,824,9,41,,,,
1929,6,15,1929,6,22,25,1929.47397260274,800,2,41,,,,
1929,6,22,1929,6,29,26,1929.49315068493,762,2,51,,,,
1929,6,29,1929,7,6,27,1929.51232876712,810,5,39,,,,
1929,7,6,1929,7,13,28,1929.53150684932,797,3,42,,,,
1929,7,13,1929,7,20,29,1929.55068493151,805,2,44,,,,
1929,7,20,1929,7,27,30,1929.5698630137,795,3,49,,,,
1929,7,27,1929,8,3,31,1929.58904109589,733,1,29,,,,
1929,8,3,1929,8,10,32,1929.60821917808,697,4,28,,,,
1929,8,10,1929,8,17,33,1929.62739726027,769,5,37,,,,
1929,8,17,1929,8,24,34,1929.64657534247,716,2,31,,,,
1929,8,24,1929,8,31,35,1929.66575342466,743,2,32,,,,
1929,8,31,1929,9,7,36,1929.68493150685,799,2,23,,,,
1929,9,7,1929,9,14,37,1929.70410958904,752,2,34,,,,
1929,9,14,1929,9,21,38,1929.72328767123,732,3,38,,,,
1929,9,21,1929,9,28,39,1929.74246575342,747,5,27,,,,
1929,9,28,1929,10,5,40,1929.76164383562,825,7,45,,,,
1929,10,5,1929,10,12,41,1929.78082191781,832,3,41,,,,
1929,10,12,1929,10,19,42,1929.8,838,7,45,,,,
1929,10,19,1929,10,26,43,1929.81917808219,913,15,53,,,,
1929,10,26,1929,11,2,44,1929.83835616438,970,9,49,,,,
1929,11,2,1929,11,9,45,1929.85753424658,1048,7,73,,,,
1929,11,9,1929,11,16,46,1929.87671232877,949,12,67,,,,
1929,11,16,1929,11,23,47,1929.89589041096,1106,10,93,,,,
1929,11,23,1929,11,30,48,1929.91506849315,,,0,,,,
1929,11,30,1929,12,7,49,1929.93424657534,884,15,65,,,,
1929,12,7,1929,12,14,50,1929.95342465753,921,3,69,,,,
1929,12,14,1929,12,21,51,1929.97260273973,983,10,59,,,,
1929,12,21,1929,12,28,52,1929.99178082192,1015,8,90,,,,
1929,12,28,1930,1,4,1,1930.01095890411,1190,11,117,,,,
1930,1,4,1930,1,11,2,1930.0301369863,1176,16,127,,,,
1930,1,11,1930,1,18,3,1930.04931506849,1109,15,116,,,,
1930,1,18,1930,1,25,4,1930.06849315068,1126,16,100,,,,
1930,1,25,1930,2,1,5,1930.08767123288,1076,7,93,,,,
1930,2,1,1930,2,8,6,1930.10684931507,1061,18,94,,,,
1930,2,8,1930,2,15,7,1930.12602739726,1207,14,83,,,,
1930,2,15,1930,2,22,8,1930.14520547945,1211,12,98,,,,
1930,2,22,1930,3,1,9,1930.16438356164,1240,16,107,,,,
1930,3,1,1930,3,8,10,1930.18356164384,1205,12,108,,,,
1930,3,8,1930,3,15,11,1930.20273972603,1214,13,105,,,,
1930,3,15,1930,3,22,12,1930.22191780822,1154,10,100,,,,
1930,3,22,1930,3,29,13,1930.24109589041,1176,11,92,,,,
1930,3,29,1930,4,5,14,1930.2602739726,1076,13,94,,,,
1930,4,5,1930,4,12,15,1930.27945205479,1054,9,92,,,,
1930,4,12,1930,4,19,16,1930.29863013699,987,6,72,,,,
1930,4,19,1930,5,26,17,1930.4,1079,4,68,,,,
1930,5,26,1930,5,3,18,1930.33698630137,1017,5,79,,,,
1930,5,3,1930,5,10,19,1930.35616438356,917,5,51,,,,
1930,5,10,1930,5,17,20,1930.37534246575,932,3,47,,,,
1930,5,17,1930,5,24,21,1930.39452054795,857,6,56,,,,
1930,5,24,1930,5,31,22,1930.41369863014,827,4,46,,,,
1930,5,31,1930,6,7,23,1930.43287671233,848,5,47,,,,
1930,6,7,1930,6,14,24,1930.45205479452,730,3,37,,,,
1930,6,14,1930,6,21,25,1930.47123287671,781,2,28,,,,
1930,6,21,1930,6,28,26,1930.4904109589,758,1,26,,,,
1930,6,28,1930,7,5,27,1930.5095890411,800,2,39,,,,
1930,7,5,1930,7,12,28,1930.52876712329,758,1,24,,,,
1930,7,12,1930,7,19,29,1930.54794520548,730,2,40,,,,
1930,7,19,1930,7,26,30,1930.56712328767,744,3,33,,,,
1930,7,26,1930,8,2,31,1930.58630136986,819,0,29,,,,
1930,8,2,1930,8,9,32,1930.60547945205,722,1,25,,,,
1930,8,9,1930,8,16,33,1930.62465753425,780,1,31,,,,
1930,8,16,1930,8,23,34,1930.64383561644,740,1,29,,,,
1930,8,23,1930,8,30,35,1930.66301369863,1012,3,37,,,,
1930,8,30,1930,9,6,36,1930.68219178082,897,6,38,,,,
1930,9,6,1930,9,13,37,1930.70136986301,709,2,31,,,,
1930,9,13,1930,9,20,38,1930.72054794521,754,1,34,,,,
1930,9,20,1930,9,27,39,1930.7397260274,780,5,28,,,,
1930,9,27,1930,10,4,40,1930.75890410959,846,7,34,,,,
1930,10,4,1930,10,11,41,1930.77808219178,855,3,56,,,,
1930,10,11,1930,10,18,42,1930.79726027397,879,5,55,,,,
1930,10,18,1930,10,25,43,1930.81643835616,841,8,54,,,,
1930,10,25,1930,11,1,44,1930.83561643836,928,9,48,,,,
1930,11,1,1930,11,8,45,1930.85479452055,904,3,56,,,,
1930,11,8,1930,11,15,46,1930.87397260274,957,5,70,,,,
1930,11,15,1930,11,22,47,1930.89315068493,969,6,63,,,,
1930,11,22,1930,11,29,48,1930.91232876712,983,5,77,,,,
1930,11,29,1930,12,6,49,1930.93150684932,973,8,76,,,,
1930,12,6,1930,12,13,50,1930.95068493151,1082,9,92,,,,
1930,12,13,1930,12,20,51,1930.9698630137,1175,11,99,,,,
1930,12,20,1930,12,27,52,1930.98904109589,1183,15,127,,,,
1930,12,27,1931,1,3,53,1931.00821917808,1356,11,138,,,,
1931,1,3,1931,1,10,1,1931.0274,1452,16,189,,,,
1931,1,10,1931,1,17,2,1931.0466,1467,27,165,,,,
1931,1,17,1931,1,24,3,1931.0658,1415,47,156,,,,
1931,1,24,1931,1,31,4,1931.0849,1434,81,182,,,,
1931,1,31,1931,2,7,5,1931.1041,1496,97,171,,,,
1931,2,7,1931,2,14,6,1931.1233,1620,116,209,,,,
1931,2,14,1931,2,21,7,1931.1425,1578,106,195,,,,
1931,2,21,1931,2,28,8,1931.1616,1457,79,158,,,,
1931,2,28,1931,3,7,9,1931.1808,1347,65,145,,,,
1931,3,7,1931,3,14,10,1931.2000,1377,53,115,,,,
1931,3,14,1931,3,21,11,1931.2192,1433,44,132,,,,
1931,3,21,1931,3,28,12,1931.2384,1184,42,118,,,,
1931,3,28,1931,4,4,13,1931.2575,1144,24,101,,,,
1931,4,4,1931,4,11,14,1931.2767,1165,20,97,,,,
1931,4,11,1931,4,18,15,1931.2959,981,11,84,,,,
1931,4,18,1931,4,25,16,1931.3151,954,20,60,,,,
1931,4,25,1931,5,2,17,1931.3342,1002,10,64,,,,
1931,5,2,1931,5,9,18,1931.3534,965,5,55,,,,
1931,5,9,1931,5,16,19,1931.3726,905,8,56,,,,
1931,5,16,1931,5,23,20,1931.3918,871,6,57,,,,
1931,5,23,1931,5,30,21,1931.4110,831,6,41,,,,
1931,5,30,1931,6,6,22,1931.4301,856,5,49,,,,
1931,6,6,1931,6,13,23,1931.4493,761,4,46,,,,
1931,6,13,1931,6,20,24,1931.4685,758,3,35,,,,
1931,6,20,1931,6,27,25,1931.4877,780,3,32,,,,
1931,6,27,1931,7,4,26,1931.5068,796,1,36,,,,
1931,7,4,1931,7,11,27,1931.5260,763,3,42,,,,
1931,7,11,1931,7,18,28,1931.5452,735,2,29,,,,
1931,7,18,1931,7,25,29,1931.5644,768,1,25,,,,
1931,7,25,1931,8,1,30,1931.5836,780,0,34,,,,
1931,8,1,1931,8,8,31,1931.6027,708,1,33,,,,
1931,8,8,1931,8,15,32,1931.6219,730,2,19,,,,
1931,8,15,1931,8,22,33,1931.6411,757,1,31,,,,
1931,8,22,1931,8,29,34,1931.6603,728,2,22,,,,
1931,8,29,1931,9,5,35,1931.6795,729,0,31,,,,
1931,9,5,1931,9,12,36,1931.6986,713,4,36,,,,
1931,9,12,1931,9,19,37,1931.7178,812,5,43,,,,
1931,9,19,1931,9,26,38,1931.7370,809,6,45,,,,
1931,9,26,1931,10,3,39,1931.7562,880,7,61,,,,
1931,10,3,1931,10,10,40,1931.7753,833,1,57,,,,
1931,10,10,1931,10,17,41,1931.7945,853,5,51,,,,
1931,10,17,1931,10,24,42,1931.8137,817,5,41,,,,
1931,10,24,1931,10,31,43,1931.8329,970,4,79,,,,
1931,10,31,1931,11,7,44,1931.8521,1036,6,94,,,,
1931,11,7,1931,11,14,45,1931.8712,1012,10,107,,,,
1931,11,14,1931,11,21,46,1931.8904,1034,12,87,,,,
1931,11,21,1931,11,28,47,1931.9096,1002,8,98,,,,
1931,11,28,1931,12,5,48,1931.9288,1039,16,109,,,,
1931,12,5,1931,12,12,49,1931.9479,1067,15,111,,,,
1931,12,12,1931,12,19,50,1931.9671,1053,27,94,,,,
1931,12,19,1931,12,26,51,1931.9863,1011,19,115,,,,
1931,12,26,1932,1,2,52,1932.0055,1550,53,206,,,,
1932,1,2,1932,1,9,1,1932.0247,1523,109,197,,,,
1932,1,9,1932,1,16,2,1932.0438,1509,145,144,,,,
1932,1,16,1932,1,23,3,1932.0630,1381,115,135,,,,
1932,1,23,1932,1,30,4,1932.0822,1208,86,125,,,,
1932,1,30,1932,2,6,5,1932.1014,1286,81,75,,,,
1932,2,6,1932,2,13,6,1932.1205,1298,56,94,,,,
1932,2,13,1932,2,20,7,1932.1397,1349,96,110,,,,
1932,2,20,1932,2,27,8,1932.1589,1362,47,119,,,,
1932,2,27,1932,3,5,9,1932.1781,1260,47,122,,,,
1932,3,5,1932,3,12,10,1932.1973,1319,59,116,,,,
1932,3,12,1932,3,19,11,1932.2164,1353,40,125,,,,
1932,3,19,1932,3,26,12,1932.2356,1290,40,114,,,,
1932,3,26,1932,4,2,13,1932.2548,1262,27,104,,,,
1932,4,2,1932,4,9,14,1932.2740,1193,19,107,,,,
1932,4,9,1932,4,16,15,1932.2932,1085,16,90,,,,
1932,4,16,1932,4,23,16,1932.3123,991,11,59,,,,
1932,4,23,1932,4,30,17,1932.3315,1023,4,63,,,,
1932,4,30,1932,5,7,18,1932.3507,1015,5,60,,,,
1932,5,7,1932,5,14,19,1932.3699,982,5,53,,,,
1932,5,14,1932,5,21,20,1932.3890,946,5,51,,,,
1932,5,21,1932,5,28,21,1932.4082,831,4,49,,,,
1932,5,28,1932,6,4,22,1932.4274,891,5,44,,,,
1932,6,4,1932,6,11,23,1932.4466,891,8,43,,,,
1932,6,11,1932,6,18,24,1932.4658,869,5,33,,,,
1932,6,18,1932,6,25,25,1932.4849,819,0,43,,,,
1932,6,25,1932,7,2,26,1932.5041,846,4,34,,,,
1932,7,2,1932,7,9,27,1932.5233,778,3,37,,,,
1932,7,9,1932,7,16,28,1932.5425,835,4,28,,,,
1932,7,16,1932,7,23,29,1932.5616,815,3,29,,,,
1932,7,23,1932,7,30,30,1932.5808,807,4,23,,,,
1932,7,30,1932,8,7,31,1932.6027,721,2,25,,,,
1932,8,7,1932,8,13,32,1932.6192,791,2,25,,,,
1932,8,13,1932,8,20,33,1932.6384,776,1,32,,,,
1932,8,20,1932,8,27,34,1932.6575,730,1,24,,,,
1932,8,27,1932,9,3,35,1932.6767,789,4,35,,,,
1932,9,3,1932,9,10,36,1932.6959,746,3,33,,,,
1932,9,10,1932,9,17,37,1932.7151,787,2,30,,,,
1932,9,17,1932,9,24,38,1932.7342,731,1,26,,,,
1932,9,24,1932,10,1,39,1932.7534,818,5,37,,,,
1932,10,1,1932,10,8,40,1932.7726,827,3,44,,,,
1932,10,8,1932,10,15,41,1932.7918,908,10,54,,,,
1932,10,15,1932,10,22,42,1932.8110,919,7,76,,,,
1932,10,22,1932,10,29,43,1932.8301,895,6,68,,,,
1932,10,29,1932,11,5,44,1932.8493,922,8,76,,,,
1932,11,5,1932,11,12,45,1932.8685,872,9,55,,,,
1932,11,12,1932,11,19,46,1932.8877,952,5,77,,,,
1932,11,19,1932,11,26,47,1932.9068,933,9,65,,,,
1932,11,26,1932,12,3,48,1932.9260,926,6,77,,,,
1932,12,3,1932,12,10,49,1932.9452,1003,6,66,,,,
1932,12,10,1932,12,17,50,1932.9644,1122,12,93,,,,
1932,12,17,1932,12,24,51,1932.9836,1021,8,93,,,,
1932,12,24,1932,12,31,52,1933.0027,1109,25,114,,,,
1932,12,31,1933,1,7,1,1933.0192,1317,93,133,,,,
1933,1,7,1933,1,14,2,1933.0384,1627,242,160,,,,
1933,1,14,1933,1,21,3,1933.0575,2016,338,194,,,,
1933,1,21,1933,1,28,4,1933.0767,2063,370,227,,,,
1933,1,28,1933,2,4,5,1933.0959,2251,368,246,,,,
1933,2,4,1933,2,11,6,1933.1151,1714,261,132,,,,
1933,2,11,1933,2,18,7,1933.1342,1330,130,107,,,,
1933,2,18,1933,2,25,8,1933.1534,1186,74,90,,,,
1933,2,25,1933,3,4,9,1933.1726,1218,42,91,,,,
1933,3,4,1933,3,11,10,1933.1918,1081,21,83,,,,
1933,3,11,1933,3,18,11,1933.2110,1092,21,89,,,,
1933,3,18,1933,3,25,12,1933.2301,939,16,77,,,,
1933,3,25,1933,4,1,13,1933.2493,1012,7,65,,,,
1933,4,1,1933,4,8,14,1933.2685,987,9,69,,,,
1933,4,8,1933,4,15,15,1933.2877,889,6,56,,,,
1933,4,15,1933,2,22,16,1933.1452,898,9,65,,,,
1933,2,22,1933,4,29,17,1933.3260,983,9,62,,,,
1933,4,29,1933,5,6,18,1933.3452,867,9,51,,,,
1933,5,6,1933,5,13,19,1933.3644,875,6,53,,,,
1933,5,13,1933,5,20,20,1933.3836,809,5,32,,,,
1933,5,20,1933,5,27,21,1933.4027,833,2,48,,,,
1933,5,27,1933,6,3,22,1933.4219,805,5,42,,,,
1933,6,3,1933,6,10,23,1933.4411,865,2,34,,,,
1933,6,10,1933,6,17,24,1933.4603,777,1,44,,,,
1933,6,17,1933,6,24,25,1933.4795,727,1,23,,,,
1933,6,24,1933,7,1,26,1933.4986,788,3,31,,,,
1933,7,1,1933,7,8,27,1933.5178,824,4,26,,,,
1933,7,8,1933,7,15,28,1933.5370,707,2,30,,,,
1933,7,15,1933,7,22,29,1933.5562,772,1,31,,,,
1933,7,22,1933,7,29,30,1933.5753,796,3,24,,,,
1933,7,29,1933,8,5,31,1933.5945,767,0,25,,,,
1933,8,5,1933,8,12,32,1933.6137,724,0,24,,,,
1933,8,12,1933,8,19,33,1933.6329,695,0,25,,,,
1933,8,19,1933,8,26,34,1933.6521,664,4,15,,,,
1933,8,26,1933,9,2,35,1933.6712,756,3,32,,,,
1933,9,2,1933,9,9,36,1933.6904,697,1,29,,,,
1933,9,9,1933,9,16,37,1933.7096,724,0,29,,,,
1933,9,16,1933,9,23,38,1933.7288,723,2,25,,,,
1933,9,23,1933,9,30,39,1933.7479,785,0,37,,,,
1933,9,30,1933,10,7,40,1933.7671,755,2,34,,,,
1933,10,7,1933,10,14,41,1933.7863,808,5,35,,,,
1933,10,14,1933,10,21,42,1933.8055,791,6,41,,,,
1933,10,21,1933,10,28,43,1933.8247,849,8,44,,,,
1933,10,28,1933,11,4,44,1933.8438,923,4,53,,,,
1933,11,4,1933,11,11,45,1933.8630,1030,17,60,,,,
1933,11,11,1933,11,18,46,1933.8822,948,13,80,,,,
1933,11,18,1933,11,25,47,1933.9014,1058,15,86,,,,
1933,11,25,1933,12,2,48,1933.9205,998,8,78,,,,
1933,12,2,1933,12,9,49,1933.9397,1023,13,82,,,,
1933,12,9,1933,12,16,50,1933.9589,1143,19,71,,,,
1933,12,16,1933,12,23,51,1933.9781,1386,14,123,,,,
1933,12,23,1933,12,30,52,1933.9973,1346,21,127,,,,
1933,12,30,1934,1,6,1,1934.0164,1471,20,166,,,,
1934,1,6,1934,1,13,2,1934.0356,1535,19,153,,,,
1934,1,13,1934,1,20,3,1934.0548,1208,15,115,,,,
1934,1,20,1934,1,27,4,1934.0740,1274,20,106,,,,
1934,1,27,1934,2,3,5,1934.0932,1247,15,115,,,,
1934,2,3,1934,2,10,6,1934.1123,1258,17,134,,,,
1934,2,10,1934,2,17,7,1934.1315,1347,20,171,,,,
1934,2,17,1934,2,24,8,1934.1507,1323,24,158,,,,
1934,2,24,1934,3,3,9,1934.1699,1335,16,147,,,,
1934,3,3,1934,3,10,10,1934.1890,1320,23,156,,,,
1934,3,10,1934,3,17,11,1934.2082,1308,38,141,,,,
1934,3,17,1934,3,24,12,1934.2274,1297,26,129,,,,
1934,3,24,1934,3,31,13,1934.2466,1226,28,122,,,,
1934,3,31,1934,4,7,14,1934.2658,1188,21,109,,,,
1934,4,7,1934,4,14,15,1934.2849,1245,24,126,,,,
1934,4,14,1934,4,21,16,1934.3041,1061,16,86,,,,
1934,4,21,1934,4,28,17,1934.3233,986,17,72,,,,
1934,4,28,1934,5,5,18,1934.3425,996,14,70,,,,
1934,5,5,1934,5,12,19,1934.3616,946,5,51,,,,
1934,5,12,1934,5,19,20,1934.3808,891,2,50,,,,
1934,5,19,1934,5,26,21,1934.4000,864,4,40,,,,
1934,5,26,1934,6,2,22,1934.4192,812,9,34,,,,
1934,6,2,1934,6,9,23,1934.4384,851,6,50,,,,
1934,6,9,1934,6,16,24,1934.4575,867,4,34,,,,
1934,6,16,1934,6,23,25,1934.4767,841,5,33,,,,
1934,6,23,1934,6,30,26,1934.4959,720,1,39,,,,
1934,6,30,1934,7,7,27,1934.5151,711,1,26,,,,
1934,7,7,1934,7,14,28,1934.5342,788,0,31,,,,
1934,7,14,1934,7,21,29,1934.5534,775,3,28,,,,
1934,7,21,1934,7,28,30,1934.5726,723,2,24,,,,
1934,7,28,1934,8,4,31,1934.5918,722,1,25,,,,
1934,8,4,1934,8,11,32,1934.6110,680,1,19,,,,
1934,8,11,1934,8,18,33,1934.6301,748,3,24,,,,
1934,8,18,1934,8,25,34,1934.6493,694,0,25,,,,
1934,8,25,1934,9,1,35,1934.6685,716,2,20,,,,
1934,9,1,1934,9,8,36,1934.6877,787,0,33,,,,
1934,9,8,1934,9,15,37,1934.7068,732,1,27,,,,
1934,9,15,1934,9,22,38,1934.7260,712,1,32,,,,
1934,9,22,1934,9,29,39,1934.7452,760,4,32,,,,
1934,9,29,1934,10,6,40,1934.7644,757,4,29,,,,
1934,10,6,1934,10,13,41,1934.7836,746,3,37,,,,
1934,10,13,1934,10,20,42,1934.8027,793,2,32,,,,
1934,10,20,1934,10,27,43,1934.8219,844,9,50,,,,
1934,10,27,1934,11,3,44,1934.8411,833,4,43,,,,
1934,11,3,1934,11,10,45,1934.8603,972,14,66,,,,
1934,11,10,1934,11,17,46,1934.8795,1005,6,64,,,,
1934,11,17,1934,11,24,47,1934.8986,1059,11,92,,,,
1934,11,24,1934,12,1,48,1934.9178,1015,10,98,,,,
1934,12,1,1934,12,8,49,1934.9370,995,17,84,,,,
1934,12,8,1934,12,15,50,1934.9562,964,7,79,,,,
1934,12,15,1934,12,22,51,1934.9753,933,5,66,,,,
1934,12,22,1934,12,29,52,1934.9945,867,11,71,,,,
1934,12,29,1935,1,5,1,1935.0137,966,9,81,,,,
1935,1,5,1935,1,12,2,1935.0329,1002,9,85,,,,
1935,1,12,1935,1,19,3,1935.0521,1050,9,79,,,,
1935,1,19,1935,1,26,4,1935.0712,1031,6,73,,,,
1935,1,26,1935,2,2,5,1935.0904,1070,16,81,,,,
1935,2,2,1935,2,9,6,1935.1096,1076,10,77,,,,
1935,2,9,1935,2,16,7,1935.1288,1070,10,88,,,,
1935,2,16,1935,2,23,8,1935.1479,1004,14,78,,,,
1935,2,23,1935,3,2,9,1935.1671,1026,7,72,,,,
1935,3,2,1935,3,9,10,1935.1863,977,25,58,,,,
1935,3,9,1935,3,16,11,1935.2055,1057,20,75,,,,
1935,3,16,1935,3,23,12,1935.2247,1108,24,93,,,,
1935,3,23,1935,3,30,13,1935.2438,1117,26,110,,,,
1935,3,30,1935,4,6,14,1935.2630,1002,33,76,,,,
1935,4,6,1935,4,13,15,1935.2822,1014,24,88,,,,
1935,4,13,1935,4,20,16,1935.3014,949,23,58,,,,
1935,4,20,1935,4,27,17,1935.3205,937,15,66,,,,
1935,4,27,1935,5,4,18,1935.3397,960,16,51,,,,
1935,5,4,1935,5,11,19,1935.3589,875,7,38,,,,
1935,5,11,1935,5,18,20,1935.3781,837,5,40,,,,
1935,5,18,1935,5,25,21,1935.3973,910,8,32,,,,
1935,5,25,1935,6,1,22,1935.4164,884,8,43,,,,
1935,6,1,1935,6,8,23,1935.4356,821,4,46,,,,
1935,6,8,1935,6,15,24,1935.4548,760,4,39,,,,
1935,6,15,1935,6,22,25,1935.4740,779,8,33,,,,
1935,6,22,1935,6,29,26,1935.4932,869,4,30,,,,
1935,6,29,1935,7,6,27,1935.5123,762,0,28,,,,
1935,7,6,1935,7,13,28,1935.5315,759,3,34,,,,
1935,7,13,1935,7,20,29,1935.5507,772,2,29,,,,
1935,7,20,1935,7,27,30,1935.5699,718,4,18,,,,
1935,7,27,1935,8,3,31,1935.5890,708,0,26,,,,
1935,8,3,1935,8,10,32,1935.6082,732,1,23,,,,
1935,8,10,1935,8,17,33,1935.6274,725,3,30,,,,
1935,8,17,1935,8,24,34,1935.6466,789,0,26,,,,
1935,8,24,1935,8,31,35,1935.6658,698,3,20,,,,
1935,8,31,1935,9,7,36,1935.6849,659,2,18,,,,
1935,9,7,1935,9,14,37,1935.7041,702,3,30,,,,
1935,9,14,1935,9,21,38,1935.7233,765,1,26,,,,
1935,9,21,1935,9,28,39,1935.7425,733,2,30,,,,
1935,9,28,1935,10,5,40,1935.7616,768,0,29,,,,
1935,10,5,1935,10,12,41,1935.7808,838,5,38,,,,
1935,10,12,1935,10,19,42,1935.8000,807,3,35,,,,
1935,10,19,1935,10,26,43,1935.8192,811,9,39,,,,
1935,10,26,1935,11,2,44,1935.8384,907,5,50,,,,
1935,11,2,1935,11,9,45,1935.8575,855,7,48,,,,
1935,11,9,1935,11,16,46,1935.8767,832,4,39,,,,
1935,11,16,1935,11,23,47,1935.8959,885,12,45,,,,
1935,11,23,1935,11,30,48,1935.9151,869,11,40,,,,
1935,11,30,1935,12,7,49,1935.9342,891,5,39,,,,
1935,12,7,1935,12,14,50,1935.9534,1040,11,60,,,,
1935,12,14,1935,12,21,51,1935.9726,1129,8,89,,,,
1935,12,21,1935,12,28,52,1935.9918,1403,14,142,,,,
1935,12,28,1936,1,4,1,1936.0110,1415,12,157,,,,
1936,1,4,1936,1,11,2,1936.0301,1236,18,130,,,,
1936,1,11,1936,1,18,3,1936.0493,1226,18,102,,,,
1936,1,18,1936,1,25,4,1936.0685,1265,20,115,,,,
1936,1,25,1936,2,1,5,1936.0877,1223,19,106,,,,
1936,2,1,1936,2,8,6,1936.1068,1109,11,98,,,,
1936,2,8,1936,2,15,7,1936.1260,1247,12,113,,,,
1936,2,15,1936,2,22,8,1936.1452,1401,19,148,,,,
1936,2,22,1936,2,29,9,1936.1644,1266,17,111,,,,
1936,2,29,1936,3,7,10,1936.1836,1327,28,128,,,,
1936,3,7,1936,3,14,11,1936.2027,1252,9,104,,,,
1936,3,14,1936,3,21,12,1936.2219,1246,19,98,,,,
1936,3,21,1936,3,28,13,1936.2411,1140,12,88,,,,
1936,3,28,1936,4,4,14,1936.2603,1019,15,85,,,,
1936,4,4,1936,4,11,15,1936.2795,922,12,65,,,,
1936,4,11,1936,4,18,16,1936.2986,1073,5,67,,,,
1936,4,18,1936,4,25,17,1936.3178,1040,11,56,,,,
1936,4,25,1936,5,2,18,1936.3370,1049,11,69,,,,
1936,5,2,1936,5,9,19,1936.3562,1018,5,67,,,,
1936,5,9,1936,5,16,20,1936.3753,915,10,58,,,,
1936,5,16,1936,5,23,21,1936.3945,842,8,43,,,,
1936,5,23,1936,5,30,22,1936.4137,861,8,50,,,,
1936,5,30,1936,6,6,23,1936.4329,855,6,45,,,,
1936,6,6,1936,6,13,24,1936.4521,863,4,41,,,,
1936,6,13,1936,6,20,25,1936.4712,838,3,39,,,,
1936,6,20,1936,6,27,26,1936.4904,887,3,34,,,,
1936,6,27,1936,7,4,27,1936.5096,734,1,36,,,,
1936,7,4,1936,7,11,28,1936.5288,736,2,23,,,,
1936,7,11,1936,7,18,29,1936.5479,712,4,28,,,,
1936,7,18,1936,7,25,30,1936.5671,694,2,14,,,,
1936,7,25,1936,8,1,31,1936.5863,738,1,24,,,,
1936,8,1,1936,8,8,32,1936.6055,725,2,25,,,,
1936,8,8,1936,8,15,33,1936.6247,705,1,36,,,,
1936,8,15,1936,8,22,34,1936.6438,730,4,32,,,,
1936,8,22,1936,8,29,35,1936.6630,726,1,31,,,,
1936,8,29,1936,9,5,36,1936.6822,739,0,28,,,,
1936,9,5,1936,9,12,37,1936.7014,705,1,21,,,,
1936,9,12,1936,9,19,38,1936.7205,740,3,26,,,,
1936,9,19,1936,9,26,39,1936.7397,751,2,22,,,,
1936,9,26,1936,10,3,40,1936.7589,754,1,32,,,,
1936,10,3,1936,10,10,41,1936.7781,843,4,36,,,,
1936,10,10,1936,10,17,42,1936.7973,909,12,46,,,,
1936,10,17,1936,10,24,43,1936.8164,872,13,52,,,,
1936,10,24,1936,10,31,44,1936.8356,883,10,61,,,,
1936,10,31,1936,11,7,45,1936.8548,886,11,53,,,,
1936,11,7,1936,11,14,46,1936.8740,816,7,45,,,,
1936,11,14,1936,11,21,47,1936.8932,938,3,59,,,,
1936,11,21,1936,11,28,48,1936.9123,951,9,42,,,,
1936,11,28,1936,12,5,49,1936.9315,979,3,67,,,,
1936,12,5,1936,12,12,50,1936.9507,956,11,68,,,,
1936,12,12,1936,12,19,51,1936.9699,1058,12,91,,,,
1936,12,19,1936,12,26,52,1936.9890,877,25,78,,,,
1936,12,26,1937,1,2,53,1937.0055,1771,128,215,,,,
1937,1,2,1937,1,9,1,1937.0247,1947,311,258,,,,
1937,1,9,1937,1,16,2,1937.0438,1996,344,217,,,,
1937,1,16,1937,1,23,3,1937.0630,1711,273,173,,,,
1937,1,23,1937,1,30,4,1937.0822,1341,154,126,,,,
1937,1,30,1937,2,6,5,1937.1014,1303,101,100,,,,
1937,2,6,1937,2,13,6,1937.1205,1151,50,89,,,,
1937,2,13,1937,2,20,7,1937.1397,972,33,55,,,,
1937,2,20,1937,2,27,8,1937.1589,1031,23,74,,,,
1937,2,27,1937,3,6,9,1937.1781,1009,16,74,,,,
1937,3,6,1937,3,13,10,1937.1973,1115,12,75,,,,
1937,3,13,1937,3,20,11,1937.2164,1205,21,89,,,,
1937,3,20,1937,3,27,12,1937.2356,1051,17,93,,,,
