# Daily mortality in Canada, 1951-1999
# These data were extracted by Junling Ma from the Canadian Mortality Database (CMD) at Statistics Canada in Ottawa in January 2005.  They were released from StatCan premises with the permission of Jean-Marie Berthelot.
# The data are aggregated across the entire country for each day
# Censored data (<3) are replaced by 1
# The data columns are: pop = population of Canada as a whole, acm = all-cause mortality, rcm = mortality from respiratory and circulatory causes and pim = mortality from pneumonia and influenza
# Junling Ma's original file Canada_daily is a space-delimited plain text file.  This spreadsheet was created by Laxmi Pandit in Nov 2007
year,month,day,numdate,pop,acm,rcm,pim
1991,5,10,1991.35616,28153037,543,249,13
1991,5,11,1991.3589,28153985,544,269,18
1991,5,12,1991.36164,28154932,578,283,22
1991,5,13,1991.36438,28155879,515,240,17
1991,5,14,1991.36712,28156826,535,273,14
1991,5,15,1991.36986,28157773,503,240,18
1991,5,16,1991.3726,28158720,576,259,18
1991,5,17,1991.37534,28159667,561,267,21
1991,5,18,1991.37808,28160614,556,253,21
1991,5,19,1991.38082,28161561,533,249,14
1991,5,20,1991.38356,28162508,523,265,16
1991,5,21,1991.3863,28163455,562,263,17
1991,5,22,1991.38904,28164402,524,249,10
1991,5,23,1991.39178,28165350,485,204,13
1991,5,24,1991.39452,28166297,516,242,18
1991,5,25,1991.39726,28167244,550,286,21
1991,5,26,1991.4,28168191,523,251,23
1991,5,27,1991.40274,28169138,481,234,15
1991,5,28,1991.40548,28170085,481,257,22
1991,5,29,1991.40822,28171032,530,252,17
1991,5,30,1991.41096,28171979,518,250,14
1991,5,31,1991.4137,28172926,518,235,16
1991,6,1,1991.41644,28173873,510,253,18
1991,6,2,1991.41918,28174820,495,213,13
1991,6,3,1991.42192,28175767,508,240,13
1991,6,4,1991.42466,28176715,484,221,15
1991,6,5,1991.4274,28177662,499,255,16
1991,6,6,1991.43014,28178609,498,212,11
1991,6,7,1991.43288,28179556,539,247,18
1991,6,8,1991.43562,28180503,527,258,16
1991,6,9,1991.43836,28181450,518,222,8
1991,6,10,1991.4411,28182397,524,231,11
1991,6,11,1991.44384,28183344,546,230,15
1991,6,12,1991.44658,28184291,473,236,24
1991,6,13,1991.44932,28185238,483,223,19
1991,6,14,1991.45205,28186185,490,233,10
1991,6,15,1991.45479,28187133,502,248,22
1991,6,16,1991.45753,28188080,535,246,19
1991,6,17,1991.46027,28189027,518,234,14
1991,6,18,1991.46301,28189974,519,258,12
1991,6,19,1991.46575,28190921,483,213,10
1991,6,20,1991.46849,28191868,485,229,15
1991,6,21,1991.47123,28192815,504,254,17
1991,6,22,1991.47397,28193762,505,235,14
1991,6,23,1991.47671,28194709,477,218,15
1991,6,24,1991.47945,28195656,494,252,18
1991,6,25,1991.48219,28196603,536,270,16
1991,6,26,1991.48493,28197550,510,237,15
1991,6,27,1991.48767,28198498,538,253,15
1991,6,28,1991.49041,28199445,557,254,18
1991,6,29,1991.49315,28200392,548,262,21
1991,6,30,1991.49589,28201339,563,252,15
1991,7,1,1991.49863,28202286,440,181,11
1991,7,2,1991.50137,28203233,461,205,13
1991,7,3,1991.50411,28204180,470,205,12
1991,7,4,1991.50685,28205127,501,245,14
1991,7,5,1991.50959,28206074,496,225,18
1991,7,6,1991.51233,28207021,497,208,23
1991,7,7,1991.51507,28207968,463,200,12
1991,7,8,1991.51781,28208915,484,230,17
1991,7,9,1991.52055,28209863,510,232,11
1991,7,10,1991.52329,28210810,501,234,16
1991,7,11,1991.52603,28211757,532,235,13
1991,7,12,1991.52877,28212704,571,248,15
1991,7,13,1991.53151,28213651,533,221,16
1991,7,14,1991.53425,28214598,499,212,13
1991,7,15,1991.53699,28215545,486,186,9
1991,7,16,1991.53973,28216492,506,244,19
1991,7,17,1991.54247,28217439,518,210,11
1991,7,18,1991.54521,28218386,500,217,16
1991,7,19,1991.54795,28219333,512,230,19
1991,7,20,1991.55068,28220280,579,244,18
1991,7,21,1991.55342,28221228,560,247,14
1991,7,22,1991.55616,28222175,487,221,19
1991,7,23,1991.5589,28223122,487,237,10
1991,7,24,1991.56164,28224069,486,211,15
1991,7,25,1991.56438,28225016,507,228,14
1991,7,26,1991.56712,28225963,518,217,13
1991,7,27,1991.56986,28226910,504,228,18
1991,7,28,1991.5726,28227857,510,203,13
1991,7,29,1991.57534,28228804,542,255,18
1991,7,30,1991.57808,28229751,483,239,15
1991,7,31,1991.58082,28230698,494,240,11
1991,8,1,1991.58356,28231646,515,235,18
1991,8,2,1991.5863,28232593,486,219,15
1991,8,3,1991.58904,28233540,536,219,14
1991,8,4,1991.59178,28234487,515,226,14
1991,8,5,1991.59452,28235434,471,193,18
1991,8,6,1991.59726,28236381,481,222,15
1991,8,7,1991.6,28237328,494,229,18
1991,8,8,1991.60274,28238275,535,235,9
1991,8,9,1991.60548,28239222,508,231,16
1991,8,10,1991.60822,28240169,516,249,15
1991,8,11,1991.61096,28241116,475,223,15
1991,8,12,1991.6137,28242063,483,218,19
1991,8,13,1991.61644,28243011,525,209,13
1991,8,14,1991.61918,28243958,522,216,13
1991,8,15,1991.62192,28244905,532,245,25
1991,8,16,1991.62466,28245852,513,220,15
1991,8,17,1991.6274,28246799,525,222,16
1991,8,18,1991.63014,28247746,475,206,11
1991,8,19,1991.63288,28248693,488,230,14
1991,8,20,1991.63562,28249640,460,209,15
1991,8,21,1991.63836,28250587,478,242,15
1991,8,22,1991.6411,28251534,505,223,15
1991,8,23,1991.64384,28252481,517,224,11
1991,8,24,1991.64658,28253428,458,204,7
1991,8,25,1991.64932,28254376,465,192,11
1991,8,26,1991.65205,28255323,460,194,6
1991,8,27,1991.65479,28256270,485,209,12
1991,8,28,1991.65753,28257217,529,240,19
1991,8,29,1991.66027,28258164,500,242,12
1991,8,30,1991.66301,28259111,535,237,20
1991,8,31,1991.66575,28260058,517,226,16
1991,9,1,1991.66849,28261005,437,196,15
1991,9,2,1991.67123,28261952,488,203,13
1991,9,3,1991.67397,28262899,513,228,13
1991,9,4,1991.67671,28263846,488,210,7
1991,9,5,1991.67945,28264793,460,197,14
1991,9,6,1991.68219,28265741,493,212,11
1991,9,7,1991.68493,28266688,510,229,12
1991,9,8,1991.68767,28267635,472,183,9
1991,9,9,1991.69041,28268582,522,242,15
1991,9,10,1991.69315,28269529,514,251,19
1991,9,11,1991.69589,28270476,473,234,12
1991,9,12,1991.69863,28271423,488,214,12
1991,9,13,1991.70137,28272370,490,226,13
1991,9,14,1991.70411,28273317,526,227,19
1991,9,15,1991.70685,28274264,527,213,17
1991,9,16,1991.70959,28275211,508,226,18
1991,9,17,1991.71233,28276158,515,238,14
1991,9,18,1991.71507,28277106,495,227,17
1991,9,19,1991.71781,28278053,519,234,13
1991,9,20,1991.72055,28279000,529,227,18
1991,9,21,1991.72329,28279947,522,231,10
1991,9,22,1991.72603,28280894,498,204,10
1991,9,23,1991.72877,28281841,515,216,10
1991,9,24,1991.73151,28282788,529,241,12
1991,9,25,1991.73425,28283735,500,229,7
1991,9,26,1991.73699,28284682,516,227,17
1991,9,27,1991.73973,28285629,506,248,19
1991,9,28,1991.74247,28286576,547,251,11
1991,9,29,1991.74521,28287524,531,252,7
1991,9,30,1991.74795,28288471,558,275,12
1991,10,1,1991.75068,28289418,536,254,17
1991,10,2,1991.75342,28290365,560,241,20
1991,10,3,1991.75616,28291312,542,241,13
1991,10,4,1991.7589,28292259,531,237,17
1991,10,5,1991.76164,28293206,542,267,23
1991,10,6,1991.76438,28294153,542,244,15
1991,10,7,1991.76712,28295100,517,267,21
1991,10,8,1991.76986,28296047,512,247,18
1991,10,9,1991.7726,28296994,537,247,23
1991,10,10,1991.77534,28297941,569,266,28
1991,10,11,1991.77808,28298889,505,236,15
1991,10,12,1991.78082,28299836,553,269,14
1991,10,13,1991.78356,28300783,504,218,20
1991,10,14,1991.7863,28301730,530,245,19
1991,10,15,1991.78904,28302677,540,262,20
1991,10,16,1991.79178,28303624,549,254,19
1991,10,17,1991.79452,28304571,539,244,11
1991,10,18,1991.79726,28305518,570,234,15
1991,10,19,1991.8,28306465,556,254,13
1991,10,20,1991.80274,28307412,523,231,21
1991,10,21,1991.80548,28308359,481,244,23
1991,10,22,1991.80822,28309306,510,241,13
1991,10,23,1991.81096,28310254,546,265,24
1991,10,24,1991.8137,28311201,501,218,17
1991,10,25,1991.81644,28312148,533,238,21
1991,10,26,1991.81918,28313095,549,240,9
1991,10,27,1991.82192,28314042,557,268,17
1991,10,28,1991.82466,28314989,548,262,18
1991,10,29,1991.8274,28315936,518,244,16
1991,10,30,1991.83014,28316883,501,236,20
1991,10,31,1991.83288,28317830,530,241,20
1991,11,1,1991.83562,28318777,563,273,16
1991,11,2,1991.83836,28319724,558,279,22
1991,11,3,1991.8411,28320671,535,247,14
1991,11,4,1991.84384,28321619,557,262,15
1991,11,5,1991.84658,28322566,542,262,19
1991,11,6,1991.84932,28323513,513,268,16
1991,11,7,1991.85205,28324460,530,250,18
1991,11,8,1991.85479,28325407,537,257,15
1991,11,9,1991.85753,28326354,582,293,15
1991,11,10,1991.86027,28327301,499,239,20
1991,11,11,1991.86301,28328248,505,230,18
1991,11,12,1991.86575,28329195,564,271,16
1991,11,13,1991.86849,28330142,509,243,18
1991,11,14,1991.87123,28331089,539,244,15
1991,11,15,1991.87397,28332037,561,266,17
1991,11,16,1991.87671,28332984,549,244,18
1991,11,17,1991.87945,28333931,496,260,22
1991,11,18,1991.88219,28334878,564,271,21
1991,11,19,1991.88493,28335825,553,255,22
1991,11,20,1991.88767,28336772,533,236,15
1991,11,21,1991.89041,28337719,559,274,20
1991,11,22,1991.89315,28338666,553,274,18
1991,11,23,1991.89589,28339613,574,278,20
1991,11,24,1991.89863,28340560,554,276,20
1991,11,25,1991.90137,28341507,595,280,20
1991,11,26,1991.90411,28342454,521,250,23
1991,11,27,1991.90685,28343402,587,284,26
1991,11,28,1991.90959,28344349,557,249,16
1991,11,29,1991.91233,28345296,553,274,27
1991,11,30,1991.91507,28346243,571,272,19
1991,12,1,1991.91781,28347190,547,269,14
1991,12,2,1991.92055,28348137,560,287,22
1991,12,3,1991.92329,28349084,542,281,20
1991,12,4,1991.92603,28350031,584,295,18
1991,12,5,1991.92877,28350978,605,293,21
1991,12,6,1991.93151,28351925,609,308,20
1991,12,7,1991.93425,28352872,612,306,15
1991,12,8,1991.93699,28353819,599,304,24
1991,12,9,1991.93973,28354767,587,303,27
1991,12,10,1991.94247,28355714,586,277,21
1991,12,11,1991.94521,28356661,584,282,31
1991,12,12,1991.94795,28357608,594,298,26
1991,12,13,1991.95068,28358555,546,279,22
1991,12,14,1991.95342,28359502,581,277,28
1991,12,15,1991.95616,28360449,583,282,17
1991,12,16,1991.9589,28361396,602,283,21
1991,12,17,1991.96164,28362343,596,326,31
1991,12,18,1991.96438,28363290,631,323,20
1991,12,19,1991.96712,28364237,598,302,26
1991,12,20,1991.96986,28365184,624,337,34
1991,12,21,1991.9726,28366132,620,308,23
1991,12,22,1991.97534,28367079,607,318,17
1991,12,23,1991.97808,28368026,580,310,38
1991,12,24,1991.98082,28368973,642,317,22
1991,12,25,1991.98356,28369920,603,300,23
1991,12,26,1991.9863,28370867,608,305,29
1991,12,27,1991.98904,28371814,651,316,27
1991,12,28,1991.99178,28372761,629,305,31
1991,12,29,1991.99452,28373708,609,326,36
1991,12,30,1991.99726,28374655,613,318,33
1991,12,31,1992,28375602,611,323,38
1992,1,1,1992.00274,28376550,675,329,29
1992,1,2,1992.00548,28377442,619,323,45
1992,1,3,1992.00822,28378334,631,298,37
1992,1,4,1992.01096,28379226,606,309,31
1992,1,5,1992.0137,28380119,550,280,23
1992,1,6,1992.01644,28381011,596,292,31
1992,1,7,1992.01918,28381903,603,302,50
1992,1,8,1992.02192,28382796,622,310,31
1992,1,9,1992.02466,28383688,600,313,35
1992,1,10,1992.0274,28384580,626,332,25
1992,1,11,1992.03014,28385473,624,306,27
1992,1,12,1992.03288,28386365,559,295,40
1992,1,13,1992.03562,28387257,601,300,25
1992,1,14,1992.03836,28388150,567,293,29
1992,1,15,1992.0411,28389042,609,311,25
1992,1,16,1992.04384,28389934,592,299,30
1992,1,17,1992.04658,28390827,588,293,34
1992,1,18,1992.04932,28391719,596,300,20
1992,1,19,1992.05205,28392611,596,284,34
1992,1,20,1992.05479,28393504,639,335,31
1992,1,21,1992.05753,28394396,584,301,24
1992,1,22,1992.06027,28395288,601,312,41
1992,1,23,1992.06301,28396181,560,276,25
1992,1,24,1992.06575,28397073,566,290,33
1992,1,25,1992.06849,28397965,546,265,17
1992,1,26,1992.07123,28398858,546,262,18
1992,1,27,1992.07397,28399750,577,262,24
1992,1,28,1992.07671,28400642,581,298,25
1992,1,29,1992.07945,28401535,550,288,23
1992,1,30,1992.08219,28402427,559,288,27
1992,1,31,1992.08493,28403319,584,272,27
1992,2,1,1992.08767,28404212,530,254,13
1992,2,2,1992.09041,28405104,602,336,22
1992,2,3,1992.09315,28405996,566,271,22
1992,2,4,1992.09589,28406889,559,279,22
1992,2,5,1992.09863,28407781,571,258,18
1992,2,6,1992.10137,28408673,631,305,27
1992,2,7,1992.10411,28409566,524,228,21
1992,2,8,1992.10685,28410458,544,272,26
1992,2,9,1992.10959,28411350,548,262,26
1992,2,10,1992.11233,28412243,545,271,29
1992,2,11,1992.11507,28413135,591,300,22
1992,2,12,1992.11781,28414027,549,274,20
1992,2,13,1992.12055,28414920,597,290,28
1992,2,14,1992.12329,28415812,565,258,22
1992,2,15,1992.12603,28416704,574,272,21
1992,2,16,1992.12877,28417597,584,302,18
1992,2,17,1992.13151,28418489,571,301,33
1992,2,18,1992.13425,28419381,560,287,23
1992,2,19,1992.13699,28420274,557,262,14
1992,2,20,1992.13973,28421166,542,262,26
1992,2,21,1992.14247,28422058,551,288,20
1992,2,22,1992.14521,28422951,538,268,19
1992,2,23,1992.14795,28423843,555,264,23
1992,2,24,1992.15068,28424735,535,271,20
1992,2,25,1992.15342,28425628,556,280,23
1992,2,26,1992.15616,28426520,547,279,16
1992,2,27,1992.1589,28427412,564,278,29
1992,2,28,1992.16164,28428305,592,296,22
1992,2,29,1992.16438,28429197,550,262,20
1992,3,1,1992.16712,28430089,582,287,28
1992,3,2,1992.16986,28430982,555,264,24
1992,3,3,1992.1726,28431874,519,278,18
1992,3,4,1992.17534,28432766,546,274,21
1992,3,5,1992.17808,28433658,562,273,23
1992,3,6,1992.18082,28434551,527,219,12
1992,3,7,1992.18356,28435443,537,266,20
1992,3,8,1992.1863,28436335,533,277,24
1992,3,9,1992.18904,28437228,539,266,15
1992,3,10,1992.19178,28438120,582,287,13
1992,3,11,1992.19452,28439012,541,262,27
1992,3,12,1992.19726,28439905,536,277,23
1992,3,13,1992.2,28440797,559,254,21
1992,3,14,1992.20274,28441689,551,273,26
1992,3,15,1992.20548,28442582,538,280,17
1992,3,16,1992.20822,28443474,499,246,23
1992,3,17,1992.21096,28444366,507,238,23
1992,3,18,1992.2137,28445259,587,300,18
1992,3,19,1992.21644,28446151,521,249,12
1992,3,20,1992.21918,28447043,557,282,26
1992,3,21,1992.22192,28447936,544,274,18
1992,3,22,1992.22466,28448828,551,286,22
1992,3,23,1992.2274,28449720,567,268,22
1992,3,24,1992.23014,28450613,537,256,14
1992,3,25,1992.23288,28451505,522,261,11
1992,3,26,1992.23562,28452397,518,226,21
1992,3,27,1992.23836,28453290,524,243,14
1992,3,28,1992.2411,28454182,533,246,18
1992,3,29,1992.24384,28455074,547,241,18
1992,3,30,1992.24658,28455967,510,251,14
1992,3,31,1992.24932,28456859,554,249,17
1992,4,1,1992.25205,28457751,573,262,17
1992,4,2,1992.25479,28458644,555,253,14
1992,4,3,1992.25753,28459536,576,289,19
1992,4,4,1992.26027,28460428,568,274,15
1992,4,5,1992.26301,28461321,508,254,15
1992,4,6,1992.26575,28462213,535,257,18
1992,4,7,1992.26849,28463105,599,263,19
1992,4,8,1992.27123,28463998,513,252,14
1992,4,9,1992.27397,28464890,568,282,19
1992,4,10,1992.27671,28465782,523,263,15
1992,4,11,1992.27945,28466675,525,249,14
1992,4,12,1992.28219,28467567,527,245,19
1992,4,13,1992.28493,28468459,506,213,13
1992,4,14,1992.28767,28469352,532,258,22
1992,4,15,1992.29041,28470244,499,227,17
1992,4,16,1992.29315,28471136,534,264,9
1992,4,17,1992.29589,28472029,484,243,18
1992,4,18,1992.29863,28472921,499,229,13
1992,4,19,1992.30137,28473813,569,276,14
1992,4,20,1992.30411,28474706,494,245,22
1992,4,21,1992.30685,28475598,525,251,31
1992,4,22,1992.30959,28476490,543,271,18
1992,4,23,1992.31233,28477383,554,279,16
1992,4,24,1992.31507,28478275,482,239,13
1992,4,25,1992.31781,28479167,514,255,22
1992,4,26,1992.32055,28480060,517,254,18
1992,4,27,1992.32329,28480952,499,251,18
1992,4,28,1992.32603,28481844,542,257,16
1992,4,29,1992.32877,28482737,546,252,25
1992,4,30,1992.33151,28483629,522,234,10
1992,5,1,1992.33425,28484521,581,272,24
1992,5,2,1992.33699,28485414,524,222,13
1992,5,3,1992.33973,28486306,507,228,20
1992,5,4,1992.34247,28487198,553,270,20
1992,5,5,1992.34521,28488090,529,259,14
1992,5,6,1992.34795,28488983,518,236,14
1992,5,7,1992.35068,28489875,521,271,22
1992,5,8,1992.35342,28490767,528,245,15
1992,5,9,1992.35616,28491660,576,265,21
1992,5,10,1992.3589,28492552,495,236,18
1992,5,11,1992.36164,28493444,524,252,19
1992,5,12,1992.36438,28494337,548,264,22
1992,5,13,1992.36712,28495229,572,257,21
1992,5,14,1992.36986,28496121,494,235,17
1992,5,15,1992.3726,28497014,494,226,17
1992,5,16,1992.37534,28497906,519,232,12
1992,5,17,1992.37808,28498798,514,237,11
1992,5,18,1992.38082,28499691,526,258,18
1992,5,19,1992.38356,28500583,517,285,22
1992,5,20,1992.3863,28501475,510,220,18
1992,5,21,1992.38904,28502368,512,243,20
1992,5,22,1992.39178,28503260,522,228,9
1992,5,23,1992.39452,28504152,529,252,17
1992,5,24,1992.39726,28505045,539,264,16
1992,5,25,1992.4,28505937,529,260,14
1992,5,26,1992.40274,28506829,519,264,20
1992,5,27,1992.40548,28507722,535,259,16
1992,5,28,1992.40822,28508614,543,250,9
1992,5,29,1992.41096,28509506,570,256,15
1992,5,30,1992.4137,28510399,510,254,11
1992,5,31,1992.41644,28511291,546,264,23
1992,6,1,1992.41918,28512183,520,257,21
1992,6,2,1992.42192,28513076,500,234,10
1992,6,3,1992.42466,28513968,498,228,12
1992,6,4,1992.4274,28514860,527,244,18
1992,6,5,1992.43014,28515753,480,229,18
1992,6,6,1992.43288,28516645,530,216,8
1992,6,7,1992.43562,28517537,513,234,19
1992,6,8,1992.43836,28518430,539,268,15
1992,6,9,1992.4411,28519322,485,208,10
1992,6,10,1992.44384,28520214,504,222,14
1992,6,11,1992.44658,28521107,528,245,19
1992,6,12,1992.44932,28521999,488,235,18
1992,6,13,1992.45205,28522891,529,229,10
1992,6,14,1992.45479,28523784,521,229,9
1992,6,15,1992.45753,28524676,483,222,17
1992,6,16,1992.46027,28525568,470,207,19
1992,6,17,1992.46301,28526461,523,253,22
1992,6,18,1992.46575,28527353,531,242,8
1992,6,19,1992.46849,28528245,513,232,12
1992,6,20,1992.47123,28529138,540,235,14
1992,6,21,1992.47397,28530030,496,225,10
1992,6,22,1992.47671,28530922,505,234,11
1992,6,23,1992.47945,28531815,523,243,11
1992,6,24,1992.48219,28532707,532,217,16
1992,6,25,1992.48493,28533599,519,244,16
1992,6,26,1992.48767,28534492,535,242,10
1992,6,27,1992.49041,28535384,543,237,16
1992,6,28,1992.49315,28536276,496,196,9
1992,6,29,1992.49589,28537169,532,236,21
1992,6,30,1992.49863,28538061,477,232,14
1992,7,1,1992.50137,28538953,492,246,17
1992,7,2,1992.50411,28539846,491,225,12
1992,7,3,1992.50685,28540738,490,235,17
1992,7,4,1992.50959,28541630,515,228,26
1992,7,5,1992.51233,28542522,568,254,18
1992,7,6,1992.51507,28543415,518,238,9
1992,7,7,1992.51781,28544307,497,229,21
1992,7,8,1992.52055,28545199,473,211,16
1992,7,9,1992.52329,28546092,497,237,12
1992,7,10,1992.52603,28546984,530,243,20
1992,7,11,1992.52877,28547876,522,223,16
1992,7,12,1992.53151,28548769,524,252,12
1992,7,13,1992.53425,28549661,538,247,11
1992,7,14,1992.53699,28550553,500,224,15
1992,7,15,1992.53973,28551446,486,211,17
1992,7,16,1992.54247,28552338,513,219,13
1992,7,17,1992.54521,28553230,565,251,15
1992,7,18,1992.54795,28554123,526,237,19
1992,7,19,1992.55068,28555015,526,219,8
1992,7,20,1992.55342,28555907,530,243,17
1992,7,21,1992.55616,28556800,517,233,14
1992,7,22,1992.5589,28557692,458,203,14
1992,7,23,1992.56164,28558584,526,262,9
1992,7,24,1992.56438,28559477,532,245,15
1992,7,25,1992.56712,28560369,523,218,12
1992,7,26,1992.56986,28561261,537,237,25
1992,7,27,1992.5726,28562154,486,233,15
1992,7,28,1992.57534,28563046,462,210,15
1992,7,29,1992.57808,28563938,519,220,17
1992,7,30,1992.58082,28564831,463,202,18
1992,7,31,1992.58356,28565723,513,232,18
1992,8,1,1992.5863,28566615,513,253,18
1992,8,2,1992.58904,28567508,510,226,23
1992,8,3,1992.59178,28568400,532,248,14
1992,8,4,1992.59452,28569292,534,263,16
1992,8,5,1992.59726,28570185,526,237,14
1992,8,6,1992.6,28571077,479,211,19
1992,8,7,1992.60274,28571969,505,237,18
1992,8,8,1992.60548,28572862,560,217,13
1992,8,9,1992.60822,28573754,488,226,10
1992,8,10,1992.61096,28574646,509,241,12
1992,8,11,1992.6137,28575539,506,214,8
1992,8,12,1992.61644,28576431,485,218,12
1992,8,13,1992.61918,28577323,496,221,13
1992,8,14,1992.62192,28578216,522,221,13
1992,8,15,1992.62466,28579108,521,226,15
1992,8,16,1992.6274,28580000,500,194,14
1992,8,17,1992.63014,28580893,495,237,15
1992,8,18,1992.63288,28581785,490,215,19
1992,8,19,1992.63562,28582677,529,229,14
1992,8,20,1992.63836,28583570,532,250,9
1992,8,21,1992.6411,28584462,496,219,14
1992,8,22,1992.64384,28585354,545,227,15
1992,8,23,1992.64658,28586247,507,238,9
1992,8,24,1992.64932,28587139,522,222,14
1992,8,25,1992.65205,28588031,521,226,13
1992,8,26,1992.65479,28588924,536,230,13
1992,8,27,1992.65753,28589816,465,192,11
1992,8,28,1992.66027,28590708,466,209,12
1992,8,29,1992.66301,28591601,474,223,9
1992,8,30,1992.66575,28592493,502,235,16
1992,8,31,1992.66849,28593385,471,223,12
1992,9,1,1992.67123,28594278,486,228,14
1992,9,2,1992.67397,28595170,430,192,11
1992,9,3,1992.67671,28596062,526,235,13
1992,9,4,1992.67945,28596954,499,242,17
1992,9,5,1992.68219,28597847,507,223,14
1992,9,6,1992.68493,28598739,517,207,5
1992,9,7,1992.68767,28599631,491,215,15
1992,9,8,1992.69041,28600524,537,252,16
1992,9,9,1992.69315,28601416,474,212,19
1992,9,10,1992.69589,28602308,465,211,15
1992,9,11,1992.69863,28603201,529,232,13
1992,9,12,1992.70137,28604093,514,220,18
1992,9,13,1992.70411,28604985,508,238,11
1992,9,14,1992.70685,28605878,528,243,12
1992,9,15,1992.70959,28606770,499,220,10
1992,9,16,1992.71233,28607662,534,257,22
1992,9,17,1992.71507,28608555,527,230,12
1992,9,18,1992.71781,28609447,572,277,15
1992,9,19,1992.72055,28610339,501,215,11
1992,9,20,1992.72329,28611232,505,215,12
1992,9,21,1992.72603,28612124,516,230,17
1992,9,22,1992.72877,28613016,538,252,20
1992,9,23,1992.73151,28613909,465,206,16
1992,9,24,1992.73425,28614801,498,220,10
1992,9,25,1992.73699,28615693,510,218,14
1992,9,26,1992.73973,28616586,537,251,15
1992,9,27,1992.74247,28617478,543,266,19
1992,9,28,1992.74521,28618370,506,253,18
1992,9,29,1992.74795,28619263,528,247,22
1992,9,30,1992.75068,28620155,526,255,14
1992,10,1,1992.75342,28621047,521,239,14
1992,10,2,1992.75616,28621940,570,245,18
1992,10,3,1992.7589,28622832,549,246,8
1992,10,4,1992.76164,28623724,528,243,23
1992,10,5,1992.76438,28624617,508,243,11
1992,10,6,1992.76712,28625509,528,237,15
1992,10,7,1992.76986,28626401,554,261,15
1992,10,8,1992.7726,28627294,545,253,15
1992,10,9,1992.77534,28628186,567,269,24
1992,10,10,1992.77808,28629078,560,250,12
1992,10,11,1992.78082,28629971,512,231,15
1992,10,12,1992.78356,28630863,541,256,20
1992,10,13,1992.7863,28631755,522,235,18
1992,10,14,1992.78904,28632648,510,232,20
1992,10,15,1992.79178,28633540,508,234,16
1992,10,16,1992.79452,28634432,557,263,22
1992,10,17,1992.79726,28635325,518,251,18
1992,10,18,1992.8,28636217,511,234,10
1992,10,19,1992.80274,28637109,514,256,15
1992,10,20,1992.80548,28638002,529,259,18
1992,10,21,1992.80822,28638894,541,252,14
1992,10,22,1992.81096,28639786,512,250,18
1992,10,23,1992.8137,28640679,562,253,19
1992,10,24,1992.81644,28641571,609,279,21
1992,10,25,1992.81918,28642463,581,287,15
1992,10,26,1992.82192,28643356,568,261,20
1992,10,27,1992.82466,28644248,576,281,18
1992,10,28,1992.8274,28645140,514,227,11
1992,10,29,1992.83014,28646033,512,244,16
1992,10,30,1992.83288,28646925,571,261,10
1992,10,31,1992.83562,28647817,539,287,25
1992,11,1,1992.83836,28648710,528,236,13
1992,11,2,1992.8411,28649602,529,253,17
1992,11,3,1992.84384,28650494,554,265,13
1992,11,4,1992.84658,28651386,551,252,15
1992,11,5,1992.84932,28652279,519,237,15
1992,11,6,1992.85205,28653171,599,281,23
1992,11,7,1992.85479,28654063,532,237,15
1992,11,8,1992.85753,28654956,519,248,17
1992,11,9,1992.86027,28655848,536,253,20
1992,11,10,1992.86301,28656740,571,250,22
1992,11,11,1992.86575,28657633,495,250,21
1992,11,12,1992.86849,28658525,545,252,23
1992,11,13,1992.87123,28659417,561,276,26
1992,11,14,1992.87397,28660310,568,261,22
1992,11,15,1992.87671,28661202,557,269,21
1992,11,16,1992.87945,28662094,546,265,20
1992,11,17,1992.88219,28662987,554,260,21
1992,11,18,1992.88493,28663879,522,232,13
1992,11,19,1992.88767,28664771,520,243,16
1992,11,20,1992.89041,28665664,577,288,16
1992,11,21,1992.89315,28666556,556,264,20
1992,11,22,1992.89589,28667448,523,240,11
1992,11,23,1992.89863,28668341,538,263,15
1992,11,24,1992.90137,28669233,512,230,22
1992,11,25,1992.90411,28670125,547,280,22
1992,11,26,1992.90685,28671018,540,256,16
1992,11,27,1992.90959,28671910,610,260,13
1992,11,28,1992.91233,28672802,553,243,20
1992,11,29,1992.91507,28673695,542,255,13
1992,11,30,1992.91781,28674587,545,252,20
1992,12,1,1992.92055,28675479,527,237,17
1992,12,2,1992.92329,28676372,489,227,15
1992,12,3,1992.92603,28677264,565,263,16
1992,12,4,1992.92877,28678156,540,239,10
1992,12,5,1992.93151,28679049,577,274,17
1992,12,6,1992.93425,28679941,548,257,15
1992,12,7,1992.93699,28680833,523,248,8
1992,12,8,1992.93973,28681726,569,274,20
1992,12,9,1992.94247,28682618,559,268,22
1992,12,10,1992.94521,28683510,571,274,20
1992,12,11,1992.94795,28684403,552,271,14
1992,12,12,1992.95068,28685295,553,272,15
1992,12,13,1992.95342,28686187,512,256,19
1992,12,14,1992.95616,28687080,542,258,26
1992,12,15,1992.9589,28687972,562,265,20
1992,12,16,1992.96164,28688864,550,265,17
1992,12,17,1992.96438,28689757,572,287,25
1992,12,18,1992.96712,28690649,552,294,17
1992,12,19,1992.96986,28691541,576,272,29
1992,12,20,1992.9726,28692434,590,281,20
1992,12,21,1992.97534,28693326,537,234,10
1992,12,22,1992.97808,28694218,567,267,25
1992,12,23,1992.98082,28695111,589,292,21
1992,12,24,1992.98356,28696003,605,294,23
1992,12,25,1992.9863,28696895,575,293,19
